	line	token	lemma	pos
8361	1598	bi	bij	ADV(type=pron)
8362	1598	doen	doen	VRB(finiteness=inf)
8363	1598	die	die	PD(type=d-p,subtype=art,position=prenom)
8364	1598	hertoge	hertog	NOU-C(number=sg)
8365	1598	vant	vinden	VRB(finiteness=fin,tense=past)
8366	1599	Sinen	zijn	PD(type=poss,position=prenom)
8367	1599	neve	neef	NOU-C(number=sg)
8368	1599	den	de	PD(type=d-p,subtype=art,position=prenom)
8369	1599	grave	graf	NOU-C(number=sg)
8370	1599	in	in	ADP(type=pre)
8371	1599	dien	dat	PD(type=d-p,position=free)
8372	1600	Dat	dat	CONJ(type=sub)
8373	1600	hi	hij	PD(type=pers,position=free)
8374	1600	hem	hij	PD(type=pers,position=free)
8375	1600	Limborch	Limburg	NOU-P
8376	1600	woude	willen	VRB(finiteness=fin,tense=past)
8377	1600	ontien	onttijgen	VRB(finiteness=inf)
8378	1601	Riet	raden	VRB(finiteness=fin,tense=past)
8379	1601	die	die	PD(type=d-p,subtype=art,position=prenom)
8380	1601	hertoge	hertog	NOU-C(number=sg)
8381	1601	sinen	zijn	PD(type=poss,position=prenom)
8382	1601	neve	neef	NOU-C(number=sg)
8383	1602	Den	de	PD(type=d-p,subtype=art,position=prenom)
8384	1602	grave	graf	NOU-C(number=sg)
8385	1602	op	op	ADP(type=pre)
8386	1602	trouwe	trouw	NOU-C(number=sg)
8387	1602	dat	dat	CONJ(type=sub)
8388	1602	hi	hij	PD(type=pers,position=free)
8389	1602	bleve	blijven	VRB(finiteness=fin,tense=past)
8390	1603	Ter	ter	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
8391	1603	goeder	goed	AA(degree=pos,position=prenom)
8392	1603	waerheit	waarheid	NOU-C(number=sg)
8393	1603	sire	zijn	PD(type=poss,position=prenom)
8394	1603	saken	zaak	NOU-C(number=pl)
8395	1604	Ende	en	CONJ(type=coor)
8396	1604	liete	laten	VRB(finiteness=fin,tense=past)
8397	1604	enen	een	PD(type=indef,subtype=art,position=prenom)
8398	1604	dach	dag	NOU-C(number=sg)
8399	1604	maken	maken	VRB(finiteness=inf)
8400	1605	Ende	en	CONJ(type=coor)
8401	1605	dade	doen	VRB(finiteness=fin,tense=past)
8402	1605	sine	zijn	PD(type=poss,position=prenom)
8403	1605	vorwaerde	voorwaarde	NOU-C(number=sg)
8404	1605	daer	daar	ADV(type=reg)
8405	1605	vertrecken	vertrekken	VRB(finiteness=inf)
8406	1606	Van	van	ADP(type=pre)
8407	1606	sinen	zijn	PD(type=poss,position=prenom)
8408	1606	huweleke	huwelijk	NOU-C(number=sg)
8409	1606	sonder	zonder	ADP(type=pre)
8410	1606	decken	dekken	NOU-C(number=sg)
8411	1607	Want	want	CONJ(type=sub)
8412	1607	hi	hij	PD(type=pers,position=free)
8413	1607	in	in	ADP(type=pre)
8414	1607	satheren	sater	NOU-C(number=sg)
8415	1607	hadde	hebben	VRB(finiteness=fin,tense=past)
8416	1607	beschreven	beschrijven	VRB(finiteness=pastpart)
8417	1608	Dat	dat	PD(type=d-p,position=free)
8418	1608	woude	willen	VRB(finiteness=fin,tense=past)
8419	1608	die	die	PD(type=d-p,subtype=art,position=prenom)
8420	1608	hertoge	hertog	NOU-C(number=sg)
8421	1608	al	al	PD(type=indef,position=free)
8422	1608	hem	hij	PD(type=pers,position=free)
8423	1608	geven	geven	VRB(finiteness=inf)
8424	1609	Sonder	zonder	ADP(type=pre)
8425	1609	alle	al	PD(type=indef,subtype=oth,position=prenom)
8426	1609	onghevoech	ongevoeg	NOU-C(number=sg)
8427	1610	Ende	en	CONJ(type=coor)
8428	1610	en	ne	ADV(type=reg)
8429	1610	dochte	deugen	VRB(finiteness=fin,tense=past)
8430	1610	hem	hij	PD(type=pers,position=free)
8431	1610	dat	dat	PD(type=d-p,position=free)
8432	1610	niet	niet	ADV(type=reg)
8433	1610	genoech	genoeg	PD(type=indef,position=free)
8434	1611	Soe	zo	ADV(type=reg)
8435	1611	boet	boeten	VRB(finiteness=fin,tense=past)
8436	1611	die	die	PD(type=d-p,subtype=art,position=prenom)
8437	1611	hertoge	hertog	NOU-C(number=sg)
8438	1611	dat	dat	PD(type=d-p,subtype=art,position=prenom)
8439	1611	gelof	gelof	NOU-C(number=sg)
8440	1612	Dat	dat	CONJ(type=sub)
8441	1612	hi	hij	PD(type=pers,position=free)
8442	1612	quame	komen	VRB(finiteness=fin,tense=past)
8443	1612	in	in	ADP(type=pre)
8444	1612	sconincs	de+koning	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)
8445	1612	hof	hof	NOU-C(number=sg)
8446	1613	Wat	wat	PD(type=w-p,position=free)
8447	1613	daer	daar	ADV(type=pron)
8448	1613	voor	voor	ADV(type=pron)
8449	1613	vonnesse	vonnis	NOU-C(number=sg)
8450	1613	worde	worden	VRB(finiteness=fin,tense=pres)
8451	1613	gesproken	spreken	VRB(finiteness=pastpart)
8452	1614	Dat	dat	CONJ(type=sub)
8453	1614	soude	zullen	VRB(finiteness=fin,tense=past)
8454	1614	die	die	PD(type=d-p,subtype=art,position=prenom)
8455	1614	hertoge	hertog	NOU-C(number=sg)
8456	1614	ongebroken	ongebroken	AA(degree=pos,position=free)
8457	1615	Den	de	PD(type=d-p,subtype=art,position=prenom)
8458	1615	grave	graf	NOU-C(number=sg)
8459	1615	van	van	ADP(type=pre)
8460	1615	Gelre	Gelre	NOU-P
8461	1615	laten	laten	VRB(finiteness=inf)
8462	1615	volgen	volgen	VRB(finiteness=inf)
8463	1616	Maer	maar	CONJ(type=coor)
8464	1616	die	die	PD(type=d-p,subtype=art,position=prenom)
8465	1616	grave	graf	NOU-C(number=sg)
8466	1616	was	zijn	VRB(finiteness=fin,tense=past)
8467	1616	verbolgen	verbelgen	VRB(finiteness=pastpart)
8468	1617	Op	op	ADP(type=pre)
8469	1617	den	de	PD(type=d-p,subtype=art,position=prenom)
8470	1617	hertoge	hertog	NOU-C(number=sg)
8471	1617	van	van	ADP(type=pre)
8472	1617	Brabant	Brabant	NOU-P
8473	1618	Om	om	CONJ(type=sub)
8474	1618	dat	dat	CONJ(type=sub)
8475	1618	hi	hij	PD(type=pers,position=free)
8476	1618	hadde	hebben	VRB(finiteness=fin,tense=past)
8477	1618	gecocht	kopen	VRB(finiteness=pastpart)
8478	1618	dat	dat	PD(type=d-p,subtype=art,position=prenom)
8479	1618	lant	land	NOU-C(number=sg)
8480	1619	Daer	daar	ADV(type=pron)
8481	1619	die	die	PD(type=d-p,subtype=art,position=prenom)
8482	1619	grave	graf	NOU-C(number=sg)
8483	1619	in	in	ADV(type=pron)
8484	1619	was	zijn	VRB(finiteness=fin,tense=past)
8485	1619	te	te	ADV(type=reg)
8486	1619	voren	voren	ADV(type=reg)
8487	1620	Doen	toen	ADV(type=reg)
8488	1620	bleef	blijven	VRB(finiteness=fin,tense=past)
8489	1620	om	om	ADP(type=pre)
8490	1620	desen	deze	PD(type=d-p,subtype=oth,position=prenom)
8491	1620	toren	toren	NOU-C(number=sg)
8492	1621	Tusschen	tussen	ADP(type=pre)
8493	1621	hen	zij	PD(type=pers,position=free)
8494	1621	tween	twee	NUM(type=card,position=free,representation=let)
8495	1621	die	die	PD(type=d-p,subtype=art,position=prenom)
8496	1621	soene	zoen	NOU-C(number=sg)
8497	1622	Die	die	PD(type=d-p,subtype=art,position=prenom)
8498	1622	grave	graf	NOU-C(number=sg)
8499	1622	hilt	houden	VRB(finiteness=fin,tense=past)
8500	1622	hem	hij	PD(type=pers,position=free)
8501	1622	aen	aan	ADP(type=pre)
8502	1622	die	die	PD(type=d-p,subtype=art,position=prenom)
8503	1622	baroene	baron	NOU-C(number=sg)
8504	1623	Die	die	PD(type=d-p,position=free)
8505	1623	hem	hij	PD(type=pers,position=free)
8506	1623	met	met	ADP(type=pre)
8507	1623	crachte	kracht	NOU-C(number=sg)
8508	1623	souden	zullen	VRB(finiteness=fin,tense=past)
8509	1624	Dlant	dat+land	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)
8510	1624	van	van	ADP(type=pre)
8511	1624	Limborch	Limburg	NOU-P
8512	1624	hulpen	hulp	NOU-C(number=sg)
8513	1624	houden	houden	VRB(finiteness=inf)
8514	1625	Dat	dat	PD(type=d-p,position=free)
8515	1625	hem	hij	PD(type=pers,position=free)
8516	1625	ende	en	CONJ(type=coor)
8517	1625	sinen	zijn	PD(type=poss,position=prenom)
8518	1625	lieden	lieden	NOU-C(number=pl)
8519	1626	Ende	en	CONJ(type=coor)
8520	1626	hen	zij	PD(type=pers,position=free)
8521	1626	allen	al	PD(type=indef,position=free)
8522	1626	doet	doen	VRB(finiteness=fin,tense=pres)
8523	1626	verbieden	verbieden	VRB(finiteness=inf)
8524	1627	Dat	dat	PD(type=d-p,position=free)
8525	1627	na	na	ADP(type=pre)
8526	1627	te	te	ADV(type=reg)
8527	1627	grooter	groot	AA(degree=pos,position=prenom)
8528	1627	scaden	schade	NOU-C(number=sg)
8529	1627	quam	komen	VRB(finiteness=fin,tense=past)
8530	1628	Want	want	CONJ(type=coor)
8531	1628	doen	toen	CONJ(type=sub)
8532	1628	die	die	PD(type=d-p,subtype=art,position=prenom)
8533	1628	hertoge	hertog	NOU-C(number=sg)
8534	1628	vernam	vernemen	VRB(finiteness=fin,tense=past)
8535	1629	Dat	dat	CONJ(type=sub)
8536	1629	hi	hij	PD(type=pers,position=free)
8537	1629	met	met	ADP(type=pre)
8538	1629	doegde	deugd	NOU-C(number=sg)
8539	1629	noch	noch	CONJ(type=coor)
8540	1629	met	met	ADP(type=pre)
8541	1629	minnen	min	NOU-C(number=sg)
8542	1630	Aen	aan	ADP(type=pre)
8543	1630	die	die	PD(type=d-p,subtype=art,position=prenom)
8544	1630	heeren	heer	NOU-C(number=pl)
8545	1630	niet	niet	ADV(type=reg)
8546	1630	en	ne	ADV(type=reg)
8547	1630	mochte	mogen	VRB(finiteness=fin,tense=past)
8548	1630	winnen	winnen	VRB(finiteness=inf)
8549	1631	Datsi	dat+zij	CONJ(type=sub)+PD(type=pers,position=free)
8550	1631	hem	hij	PD(type=pers,position=free)
8551	1631	lieten	laten	VRB(finiteness=fin,tense=past)
8552	1631	sijn	zijn	PD(type=poss,position=prenom)
8553	1631	goet	goed	NOU-C(number=sg)
8554	1632	Doen	doen	VRB(finiteness=inf)
8555	1632	hadde	hebben	VRB(finiteness=fin,tense=past)
8556	1632	hi	hij	PD(type=pers,position=free)
8557	1632	des	de	PD(type=d-p,subtype=art,position=prenom)
8558	1632	leeus	leeuw	NOU-C(number=sg)
8559	1632	moet	moet	NOU-C(number=sg)
8560	1633	Want	want	CONJ(type=coor)
8561	1633	hi	hij	PD(type=pers,position=free)
8562	1633	dede	doen	VRB(finiteness=fin,tense=past)
8563	1633	doen	doen	VRB(finiteness=inf)
8564	1633	sonder	zonder	ADP(type=pre)
8565	1633	beiden	beiden	NOU-C(number=sg)
8566	1634	Torsse	tros	NOU-C(number=sg)
8567	1634	ende	en	CONJ(type=coor)
8568	1634	te	te	ADP(type=pre)
8569	1634	voet	voet	NOU-C(number=sg)
8570	1634	bereiden	bereiden	VRB(finiteness=inf)
8571	1635	Al	al	PD(type=indef,position=free)
8572	1635	sijn	zijn	PD(type=poss,position=prenom)
8573	1635	volc	volk	NOU-C(number=sg)
8574	1635	ende	en	CONJ(type=coor)
8575	1635	quam	komen	VRB(finiteness=fin,tense=past)
8576	1635	gevaren	varen	VRB(finiteness=pastpart)
8577	1636	Over	over	ADP(type=pre)
8578	1636	Mase	Maas	NOU-P
8579	1636	sonder	zonder	ADP(type=pre)
8580	1636	sparen	sparen	NOU-C(number=sg)
8581	1637	Rechte	recht	AA(degree=pos,position=free)
8582	1637	als	als	CONJ(type=sub)
8583	1637	een	een	PD(type=indef,subtype=art,position=prenom)
8584	1637	leeu	leeuw	NOU-C(number=sg)
8585	1637	die	die	PD(type=d-p,position=free)
8586	1637	dovet	doven	VRB(finiteness=fin,tense=pres)
8587	1638	Ende	en	CONJ(type=coor)
8588	1638	sochte	zoeken	VRB(finiteness=fin,tense=past)
8589	1638	die	die	PD(type=d-p,subtype=art,position=prenom)
8590	1638	heeren	heer	NOU-C(number=pl)
8591	1638	die	die	PD(type=d-p,position=free)
8592	1638	gelovet	loven	VRB(finiteness=pastpart)
8593	1639	Hadden	hebben	VRB(finiteness=fin,tense=past)
8594	1639	dat	dat	CONJ(type=sub)
8595	1639	si	zij	PD(type=pers,position=free)
8596	1639	weren	weren	VRB(finiteness=inf)
8597	1639	souden	zullen	VRB(finiteness=fin,tense=past)
8598	1640	Ende	en	CONJ(type=coor)
8599	1640	Limborch	Limburg	NOU-P
8600	1640	met	met	ADP(type=pre)
8601	1640	crachte	kracht	NOU-C(number=sg)
8602	1640	houden	houden	VRB(finiteness=inf)
8603	1641	Die	die	PD(type=d-p,subtype=art,position=prenom)
8604	1641	ierste	eerste	NUM(type=ord,position=prenom,representation=let)
8605	1641	viande	vijand	NOU-C(number=pl)
8606	1641	die	die	PD(type=d-p,position=free)
8607	1641	hi	hij	PD(type=pers,position=free)
8608	1641	vant	vinden	VRB(finiteness=fin,tense=past)
8609	1642	Over	over	ADP(type=pre)
8610	1642	Mase	Maas	NOU-P
8611	1642	dat	dat	PD(type=d-p,position=free)
8612	1642	was	zijn	VRB(finiteness=fin,tense=past)
8613	1642	int	in+het	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
8614	1642	lant	land	NOU-C(number=sg)
8615	1643	Van	van	ADP(type=pre)
8616	1643	Valkenborch	Valkenburg	NOU-P
8617	1643	want	want	CONJ(type=coor)
8618	1643	daer	daar	ADV(type=reg)
8619	1643	stont	staan	VRB(finiteness=fin,tense=past)
8620	1643	binnen	binnen	ADP(type=pre)
8621	1644	Enen	een	PD(type=indef,subtype=art,position=prenom)
8622	1644	torre	toren	NOU-C(number=sg)
8623	1644	dien	dat	PD(type=d-p,position=free)
8624	1644	dede	doen	VRB(finiteness=fin,tense=past)
8625	1644	hi	hij	PD(type=pers,position=free)
8626	1644	winnen	winnen	VRB(finiteness=inf)
8627	1645	Want	want	CONJ(type=coor)
8628	1645	daer	daar	ADV(type=pron)
8629	1645	waren	zijn	VRB(finiteness=fin,tense=past)
8630	1645	binnen	binnen	ADV(type=reg)
8631	1645	liede	lieden	NOU-C(number=pl)
8632	1646	Daer	daar	ADV(type=pron)
8633	1646	sinen	zijn	PD(type=poss,position=prenom)
8634	1646	here	heer	NOU-C(number=sg)
8635	1646	af	af	ADV(type=pron)
8636	1646	messciede	misschieden	VRB(finiteness=fin,tense=past)
8637	1647	Dat	dat	PD(type=d-p,position=free)
8638	1647	woude	willen	VRB(finiteness=fin,tense=past)
8639	1647	die	die	PD(type=d-p,subtype=art,position=prenom)
8640	1647	hertoge	hertog	NOU-C(number=sg)
8641	1647	wreken	wreken	VRB(finiteness=inf)
8642	1648	Ende	en	CONJ(type=coor)
8643	1648	dede	doen	VRB(finiteness=fin,tense=past)
8644	1648	dien	dat	PD(type=d-p,subtype=oth,position=prenom)
8645	1648	torre	toren	NOU-C(number=sg)
8646	1648	af	afvangen	VRB(finiteness=inf)
8647	1648	breken	breken	VRB(finiteness=inf)
8648	1649	Dit	dit	PD(type=d-p,subtype=oth,position=prenom)
8649	1649	casteel	kasteel	NOU-C(number=sg)
8650	1649	wert	worden	VRB(finiteness=fin,tense=past)
8651	1649	met	met	ADP(type=pre)
8652	1649	crachte	kracht	NOU-C(number=sg)
8653	1650	Door	door	ADP(type=pre)
8654	1650	broec	broek	NOU-C(number=sg)
8655	1650	ende	en	CONJ(type=coor)
8656	1650	door	door	ADP(type=pre)
8657	1650	diepe	diep	AA(degree=pos,position=prenom)
8658	1650	grachte	gracht	NOU-C(number=sg)
8659	1651	Aen	aan	ADP(type=pre)
8660	1651	stormet	stormen	VRB(finiteness=pastpart)
8661	1651	ende	en	CONJ(type=coor)
8662	1651	toe	toe	ADV(type=reg)
8663	1651	gheronnen	rinnen	VRB(finiteness=pastpart)
8664	1652	Alse	als	CONJ(type=sub)
8665	1652	eerlike	eerlijk	ADV(type=reg)
8666	1652	alse	als	CONJ(type=sub)
8667	1652	ye	ie	ADV(type=reg)
8668	1652	wart	worden	VRB(finiteness=fin,tense=past)
8669	1652	ghewonnen	winnen	VRB(finiteness=pastpart)
8670	1653	Casteel	kasteel	NOU-C(number=sg)
8671	1653	met	met	ADP(type=pre)
8672	1653	scilde	schild	NOU-C(number=sg)
8673	1653	ende	en	CONJ(type=coor)
8674	1653	met	met	ADP(type=pre)
8675	1653	spere	speer	NOU-C(number=sg)
8676	1654	Want	want	CONJ(type=coor)
8677	1654	si	zij	PD(type=pers,position=free)
8678	1654	daden	doen	VRB(finiteness=fin,tense=past)
8679	1654	sterc	sterk	AA(degree=pos,position=prenom)
8680	1654	ghewere	geweer	NOU-C(number=sg)
8681	1655	Die	die	PD(type=d-p,position=free)
8682	1655	van	van	ADP(type=pre)
8683	1655	binnen	binnen	ADV(type=reg)
8684	1655	op	op	ADP(type=pre)
8685	1655	dien	dat	PD(type=d-p,subtype=oth,position=prenom)
8686	1655	toren	toren	NOU-C(number=sg)
8687	1656	Nochtan	nochtan	ADV(type=reg)
8688	1656	bleef	blijven	VRB(finiteness=fin,tense=past)
8689	1656	hi	hij	PD(type=pers,position=free)
8690	1656	thant	tehand	ADV(type=reg)
8691	1656	verloren	verliezen	VRB(finiteness=pastpart)
8692	1657	Dese	deze	PD(type=d-p,subtype=oth,position=prenom)
8693	1657	casteel	kasteel	NOU-C(number=sg)
8694	1657	hiet	heten	VRB(finiteness=fin,tense=past)
8695	1657	Limale	Limale	NOU-P
8696	1658	Daer	daar	ADV(type=pron)
8697	1658	af	af	ADV(type=pron)
8698	1658	latic	laten+ik	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)
8699	1658	nu	nu	ADV(type=reg)
8700	1658	die	die	PD(type=d-p,subtype=art,position=prenom)
8701	1658	tale	taal	NOU-C(number=sg)
8702	1659	Ende	en	CONJ(type=coor)
8703	1659	telle	tellen	VRB(finiteness=fin,tense=past)
8704	1659	hoe	hoe	ADV(type=reg)
8705	1659	dat	dat	CONJ(type=sub)
8706	1659	die	die	PD(type=d-p,subtype=art,position=prenom)
8707	1659	dinc	ding	NOU-C(number=sg)
8708	1660	Met	met	ADP(type=pre)
8709	1660	deser	deze	PD(type=d-p,subtype=oth,position=prenom)
8710	1660	reysen	reis	NOU-C(number=sg)
8711	1660	voort	voortkomen	VRB(finiteness=fin,tense=past)
8712	1660	verginc	vergaan	VRB(finiteness=fin,tense=past)
8713	1661	Doen	toen	CONJ(type=sub)
8714	1661	die	die	PD(type=d-p,subtype=art,position=prenom)
8715	1661	hertoge	hertog	NOU-C(number=sg)
8716	1661	van	van	ADP(type=pre)
8717	1661	Brabant	Brabant	NOU-P
8718	1662	Ghelogeert	logeren	VRB(finiteness=pastpart)
8719	1662	lach	lachen	VRB(finiteness=fin,tense=past)
8720	1662	int	in+het	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
8721	1662	lant	land	NOU-C(number=sg)
8722	1663	Van	van	ADP(type=pre)
8723	1663	Limborch	Limburg	NOU-P
8724	1663	met	met	ADP(type=pre)
8725	1663	sinen	zijn	PD(type=poss,position=prenom)
8726	1663	here	heer	NOU-C(number=sg)
8727	1664	Bereidden	bereiden	VRB(finiteness=fin,tense=past)
8728	1664	hen	zij	PD(type=pers,position=free)
8729	1664	te	te	ADP(type=pre)
8730	1664	ghewere	geweren	VRB(finiteness=inf)
8731	1665	Ghemeinlike	gemeenlijk	ADV(type=reg)
8732	1665	al	al	PD(type=indef,position=free)
8733	1665	sine	zijn	PD(type=poss,position=prenom)
8734	1665	wedersaken	wederzaak	NOU-C(number=pl)
8735	1666	Tusschen	tussen	ADP(type=pre)
8736	1666	Tricht	Tricht	NOU-P
8737	1666	ende	en	CONJ(type=coor)
8738	1666	Aken	Aken	NOU-P
8739	1667	Brachten	brengen	VRB(finiteness=fin,tense=past)
8740	1667	si	zij	PD(type=pers,position=free)
8741	1667	alle	al	PD(type=indef,position=free)
8742	1667	doe	toen	ADV(type=reg)
8743	1668	Hare	haar	PD(type=poss,position=prenom)
8744	1668	heer	heer	NOU-C(number=sg)
8745	1668	algader	algader	ADV(type=reg)
8746	1668	toe	toegespreken	VRB(finiteness=fin,tense=past)
8747	1669	Dat	dat	PD(type=d-p,position=free)
8748	1669	sterc	sterk	AA(degree=pos,position=free)
8749	1669	was	zijn	VRB(finiteness=fin,tense=past)
8750	1669	ende	en	CONJ(type=coor)
8751	1669	vermogen	vermogen	NOU-C(number=sg)
8752	1670	Want	want	CONJ(type=coor)
8753	1670	daer	daar	ADV(type=pron)
8754	1670	quam	komen	VRB(finiteness=fin,tense=past)
8755	1670	toe	toe	ADV(type=pron)
8756	1670	ghetogen	tijgen	VRB(finiteness=pastpart)
8757	1671	Uut	uit	ADP(type=pre)
8758	1671	vremden	vreemd	AA(degree=pos,position=prenom)
8759	1671	lande	land	NOU-C(number=sg)
8760	1671	menich	menig	PD(type=indef,subtype=oth,position=prenom)
8761	1671	heere	heer	NOU-C(number=sg)
8762	1672	Ende	en	CONJ(type=coor)
8763	1672	menich	menig	PD(type=indef,subtype=oth,position=prenom)
8764	1672	riddere	ridder	NOU-C(number=sg)
8765	1672	die	die	PD(type=d-p,position=free)
8766	1672	om	om	ADP(type=pre)
8767	1672	eere	eer	NOU-C(number=sg)
8768	1673	Ende	en	CONJ(type=coor)
8769	1673	om	om	ADP(type=pre)
8770	1673	gewin	gewin	NOU-C(number=sg)
8771	1673	quam	komen	VRB(finiteness=fin,tense=past)
8772	1673	ten	ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
8773	1673	stride	strijd	NOU-C(number=sg)
8774	1674	Ende	en	CONJ(type=coor)
8775	1674	over	over	ADP(type=pre)
8776	1674	Rijn	Rijn	NOU-P
8777	1674	verre	verre	ADV(type=reg)
8778	1674	ende	en	CONJ(type=coor)
8779	1674	wide	wijd	ADV(type=reg)
8780	1675	Ende	en	CONJ(type=coor)
8781	1675	oec	ook	ADV(type=reg)
8782	1675	quam	komen	VRB(finiteness=fin,tense=past)
8783	1675	met	met	ADP(type=pre)
8784	1675	hen	zij	PD(type=pers,position=free)
8785	1675	ghemeinlike	gemeenlijk	ADV(type=reg)
8786	1676	Beide	beide	PD(type=indef,position=free)
8787	1676	aerm	arm	AA(degree=pos,position=free)
8788	1676	ende	en	CONJ(type=coor)
8789	1676	rike	rijk	AA(degree=pos,position=free)
8790	1677	Dat	dat	PD(type=d-p,position=free)
8791	1677	tusschen	tussen	ADP(type=pre)
8792	1677	Mase	Maas	NOU-P
8793	1677	ende	en	CONJ(type=coor)
8794	1677	Rijn	Rijn	NOU-P
8795	1677	was	zijn	VRB(finiteness=fin,tense=past)
8796	1678	Sonder	zonder	ADP(type=pre)
8797	1678	allene	alleen	NOU-C(number=sg)
8798	1678	her	her	NOU-C(number=sg)
8799	1678	Molrepas	Molrepas	NOU-P
8800	1679	Ende	en	CONJ(type=coor)
8801	1679	oec	ook	ADV(type=reg)
8802	1679	die	die	PD(type=d-p,subtype=art,position=prenom)
8803	1679	heere	heer	NOU-C(number=sg)
8804	1679	van	van	ADP(type=pre)
8805	1679	Witham	Witham	NOU-P
8806	1680	Doen	toen	CONJ(type=sub)
8807	1680	die	die	PD(type=d-p,subtype=art,position=prenom)
8808	1680	hertoge	hertog	NOU-C(number=sg)
8809	1680	Jan	Jan	NOU-P
8810	1680	vernam	vernemen	VRB(finiteness=fin,tense=past)
8811	1681	Dat	dat	CONJ(type=sub)
8812	1681	al	al	PD(type=indef,position=free)
8813	1681	dese	deze	PD(type=d-p,subtype=oth,position=prenom)
8814	1681	groote	groot	AA(degree=pos,position=prenom)
8815	1681	heeren	heer	NOU-C(number=pl)
8816	1681	quamen	komen	VRB(finiteness=fin,tense=past)
8817	1682	Ende	en	CONJ(type=coor)
8818	1682	hen	zij	PD(type=pers,position=free)
8819	1682	des	des	ADV(type=reg)
8820	1682	ane	eindigen	VRB(finiteness=fin,tense=past)
8821	1682	namen	nemen	VRB(finiteness=fin,tense=past)
8822	1683	Dat	dat	CONJ(type=sub)
8823	1683	sine	zijn	PD(type=pers,position=free)+PD(type=pers,position=free)
8824	1683	met	met	ADP(type=pre)
8825	1683	overmoede	overmoed	NOU-C(number=sg)
8826	1684	Wouden	willen	VRB(finiteness=fin,tense=past)
8827	1684	verdriven	verdrijven	VRB(finiteness=inf)
8828	1684	vanden	van+de	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
8829	1684	goede	goed	NOU-C(number=sg)
8830	1685	Dat	dat	PD(type=d-p,position=free)
8831	1685	hi	hij	PD(type=pers,position=free)
8832	1685	te	te	ADP(type=pre)
8833	1685	rechte	rechte	NOU-C(number=sg)
8834	1685	hadde	hebben	VRB(finiteness=fin,tense=past)
8835	1685	vercreghen	verkrijgen	VRB(finiteness=pastpart)
8836	1686	Brac	breken	VRB(finiteness=fin,tense=past)
8837	1686	hi	hij	PD(type=pers,position=free)
8838	1686	op	opsteken	VRB(finiteness=fin,tense=past)
8839	1686	ende	en	CONJ(type=coor)
8840	1686	voer	voor	ADP(type=pre)
8841	1686	hen	zij	PD(type=pers,position=free)
8842	1686	ieghen	jegen	ADV(type=reg)
8843	1687	Int	in+het	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)
8844	1687	lant	land	NOU-C(number=sg)
8845	1687	van	van	ADP(type=pre)
8846	1687	Limborch	Limburg	NOU-P
8847	1687	tote	tot	ADP(type=pre)
8848	1687	Gulpen	Gulpen	NOU-P
8849	1688	Daer	daar	ADV(type=reg)
8850	1688	quam	komen	VRB(finiteness=fin,tense=past)
8851	1688	sijn	zijn	PD(type=poss,position=prenom)
8852	1688	swager	zwager	NOU-C(number=sg)
8853	1688	hem	hij	PD(type=pers,position=free)
8854	1688	te	te	ADP(type=pre)
8855	1688	hulpen	hulp	NOU-C(number=sg)
8856	1689	Van	van	ADP(type=pre)
8857	1689	Ludeke	Luik	NOU-P
8858	1689	die	die	PD(type=d-p,subtype=art,position=prenom)
8859	1689	bisscop	bisschop	NOU-C(number=sg)
8860	1689	Jan	Jan	NOU-P
8861	1690	Tsertoghen	het+sertogen	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)
